OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
1045,1,1045,278001,2780.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,2353039.7421875,9316.92671034588
1046,1,1046,278102,2781.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,4792626.76171875,12760.5655172429
1047,1,1047,291110,2911.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,South Bay Planning Area,1035675.21484375,4264.96456317134
1048,1,1048,291120,2911.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,South Bay Planning Area,1021112.66796875,4043.06305928515
1049,1,1049,291130,2911.30,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,South Bay Planning Area,1879508.98046875,5828.83445454821
1050,1,1050,291210,2912.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1807903.296875,5774.76474455872
1051,1,1051,291220,2912.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,1190771.453125,4531.32679855517
1052,1,1052,291300,2913.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,3496195.30859375,11673.6277863232
1053,2,1053,292001,2920.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,WEST CARSON,INCORPORATED/UNINCORPORATED,11,South Bay Planning Area,5131255.24609375,10804.5953749671
1054,2,1054,292002,2920.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,680649.171875,3410.11427850925
1055,2,1055,293203,2932.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,676606.08203125,3548.5310959587
1056,2,1056,293204,2932.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,878625.109375,4940.70250028399
1057,2,1057,293205,2932.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,923122.15625,4204.6166992597
1058,2,1058,293206,2932.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,11,South Bay Planning Area,605567.78515625,3368.35811682415
1690,2,1690,532700,5327.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,849087.46484375,4534.76104191403
1691,1,1691,532800,5328.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,803507.94921875,3694.54535259874
1692,1,1692,532900,5329.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1118499.83984375,4390.99881117281
1693,1,1693,533001,5330.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,696431.08203125,4069.85049515589
1694,2,1694,533002,5330.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,419528.5078125,2788.16198584701
1738,2,1738,534900,5349.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1527852.76171875,5499.8016414542
1739,1,1739,535001,5350.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,655636.1328125,3261.01117641642
1740,1,1740,535002,5350.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,704424.6484375,3432.91621161942
1741,1,1741,535101,5351.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1652632.99609375,6059.37744252333
1742,1,1742,535102,5351.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,861348.34765625,4588.95651789744
1743,1,1743,535200,5352.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1260985.19921875,6592.65495502093
1744,2,1744,535300,5353.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1574588.953125,6174.48952004188
1745,1,1745,535400,5354.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,FLORENCE - FIRESTONE,UNINCORPORATED AREA,9,Metro Planning Area,1123493.85546875,5886.97436387372
1774,2,1774,540400,5404.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,494618.17578125,3045.35833075265
1777,2,1777,540600,5406.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,1364580.50390625,4750.92725691398
1778,1,1778,540700,5407.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,1681742.2890625,5964.65591760127
1779,1,1779,540800,5408.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W RANCHO DOMINGUEZ - VICTORIA,UNINCORPORATED AREA,9,Metro Planning Area,2904597.91796875,9722.22899260493
1780,1,1780,540901,5409.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W RANCHO DOMINGUEZ - VICTORIA,UNINCORPORATED AREA,9,Metro Planning Area,1694324.56640625,5821.5475443773
1781,1,1781,540902,5409.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W RANCHO DOMINGUEZ - VICTORIA,UNINCORPORATED AREA,9,Metro Planning Area,3662459.49609375,7645.84613117909
1782,1,1782,541003,5410.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,W RANCHO DOMINGUEZ - VICTORIA,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,8798890.23046875,13531.3874177269
1783,1,1783,541100,5411.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W RANCHO DOMINGUEZ - VICTORIA,UNINCORPORATED AREA,9,Metro Planning Area,1810939.6328125,5652.25994635095
1784,1,1784,541200,5412.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,W RANCHO DOMINGUEZ - VICTORIA,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,3083763.3515625,8489.01755532817
1785,1,1785,541300,5413.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1973467.71484375,5993.93163470482
1786,1,1786,541401,5414.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,835449.90234375,4067.86723687183
1787,1,1787,541402,5414.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,503610.66015625,3100.77171696912
1788,1,1788,541500,5415.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WILLOWBROOK,UNINCORPORATED AREA,9,Metro Planning Area,1226201.6015625,4845.07915865361
1789,2,1789,541603,5416.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1829151.4921875,7585.71115089581
1790,2,1790,541604,5416.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1208018.3828125,4479.99000487303
1791,1,1791,541605,5416.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1270110.89453125,5153.47413320592
1792,1,1792,541606,5416.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,498434.57421875,2993.83226760345
1796,2,1796,542000,5420.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,EAST RANCHO DOMINGUEZ,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,1417641.31640625,5127.84721478718
1797,2,1797,542103,5421.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,EAST RANCHO DOMINGUEZ,UNINCORPORATED AREA,9,Metro Planning Area,831483.125,4181.31994607887
1798,2,1798,542104,5421.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,EAST RANCHO DOMINGUEZ,UNINCORPORATED AREA,9,Metro Planning Area,844954.74609375,4064.7155328274
1799,1,1799,542105,5421.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,EAST RANCHO DOMINGUEZ,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,907184.9140625,4425.19814550487
1800,2,1800,542106,5421.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,EAST RANCHO DOMINGUEZ,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,1271863.77734375,6391.62256560045
1801,2,1801,542200,5422.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,EAST RANCHO DOMINGUEZ,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,2018015.67578125,6243.09485448179
1802,1,1802,542401,5424.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1881859.43359375,5783.77711773511
1803,2,1803,542402,5424.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,2423798.765625,8444.46139759559
1804,1,1804,542501,5425.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,851487.1796875,4414.67273792647
1805,1,1805,542502,5425.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1447621.7421875,5218.65408762827
1806,1,1806,542601,5426.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,800463.26953125,3873.43399761266
1807,1,1807,542602,5426.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1266981.46875,4548.65376138969
1808,1,1808,542700,5427.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1450297.4296875,5005.87620576285
1809,1,1809,542800,5428.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1151270.92578125,4355.01698540488
1810,1,1810,542900,5429.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1174400.4140625,5246.57994950273
1811,1,1811,543000,5430.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,W RANCHO DOMINGUEZ - VICTORIA,INCORPORATED/UNINCORPORATED,9,Metro Planning Area,1913090.83984375,5595.45987826646
1812,1,1812,543100,5431.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,9,Metro Planning Area,4204099.8671875,9425.43358696083
1813,1,1813,543201,5432.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,1469910.08984375,4910.92619419344
1814,1,1814,543203,5432.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,COMPTON,,INCORPORATED CITY,9,Metro Planning Area,5388864.8984375,12555.9513951092
1815,1,1815,543304,5433.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,10,South Bay Planning Area,2340585.17578125,6138.21236333743
1816,2,1816,543305,5433.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,RANCHO DOMINGUEZ,UNINCORPORATED AREA,9,Gateway Planning Area,12193240.5273438,14073.4463404985
1817,1,1817,543306,5433.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,5185460.46484375,10490.8333986282
1818,1,1818,543321,5433.21,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,9,South Bay Planning Area,6185285.99609375,11065.4086048375
1819,1,1819,543322,5433.22,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,2855095.96484375,6736.07522293513
1820,1,1820,543400,5434.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,4517923.2265625,9950.60668904187
1821,1,1821,543501,5435.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,WEST CARSON,INCORPORATED/UNINCORPORATED,11,South Bay Planning Area,3875842.7421875,12756.7118639602
1822,1,1822,543502,5435.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WEST CARSON,UNINCORPORATED AREA,11,South Bay Planning Area,1630070.09375,5811.89790755273
1823,1,1823,543503,5435.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WEST CARSON,UNINCORPORATED AREA,11,South Bay Planning Area,2434637.67578125,7412.22016203384
1824,1,1824,543601,5436.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,943911.12109375,4004.25721548681
1825,2,1825,543603,5436.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WEST CARSON,UNINCORPORATED AREA,11,South Bay Planning Area,2146337.89453125,6445.14974917533
1826,2,1826,543605,5436.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WEST CARSON,UNINCORPORATED AREA,11,South Bay Planning Area,1389061.3125,4849.71069764563
1827,1,1827,543606,5436.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,WEST CARSON,UNINCORPORATED AREA,11,South Bay Planning Area,973208.234375,4132.64933599596
1828,1,1828,543607,5436.07,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,1923859.15234375,5495.75912904253
1829,1,1829,543701,5437.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,923084.96875,4100.04309451036
1830,2,1830,543703,5437.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,1505222,4987.54072474814
1831,1,1831,543704,5437.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,972008.86328125,5678.59685387279
1832,1,1832,543705,5437.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,938505.5546875,4012.90847813624
1833,1,1833,543801,5438.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,3202769.56640625,8262.19208333193
1834,1,1834,543803,5438.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,1097906.51171875,5714.94029971643
1835,1,1835,543804,5438.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,872075.9609375,4735.35654802228
1836,1,1836,543903,5439.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,1970803.70703125,7913.23754164285
1837,2,1837,543905,5439.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,11,South Bay Planning Area,3985397.42578125,8911.95879607869
1838,2,1838,544001,5440.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,CARSON,,INCORPORATED CITY,10,South Bay Planning Area,2721761.5546875,7232.26356231579
2062,1,2062,600100,6001.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,1103885.4765625,4547.26087269529
2063,1,2063,600201,6002.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,853303.18359375,4202.34172141397
2064,1,2064,600202,6002.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,1207821.50390625,5357.64921142553
2065,1,2065,600302,6003.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,1193476.03515625,4406.5111445243
2066,1,2066,600303,6003.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,530931.59765625,3356.25464901935
2067,1,2067,600304,6003.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,649223.8828125,3557.1216102075
2068,1,2068,600400,6004.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,,W ATHENS - WESTMONT,UNINCORPORATED AREA,9,Metro Planning Area,1430112.421875,5892.77182703248
2069,1,2069,600501,6005.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,956980.09375,3944.1926368368
2070,1,2070,600601,6006.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,942220.1796875,3878.25597510653
2071,1,2071,600602,6006.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,11,South Bay Planning Area,1005493.18359375,3995.91367313492
2072,1,2072,600702,6007.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,3541140.12890625,8886.79281987417
2073,1,2073,600703,6007.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,11,South Bay Planning Area,757961.015625,4001.12148848638
2074,1,2074,600704,6007.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,1404756.46484375,4854.83861215339
2075,1,2075,600801,6008.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,1415250.29296875,4913.5120103787
2076,1,2076,600802,6008.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,INGLEWOOD,,INCORPORATED CITY,9,South Bay Planning Area,2832531.49609375,7492.91025936734
